"geo_uq_hhid_str","final_status","geo_state","geo_state_id_str","geo_district","geo_district_id_str","geo_ac_id","geo_ac_id_str","geo_ps_id","geo_ps_id_str","lgd_district_id","district_population","total_cases","cases_per_100000","total_deaths","deaths_per_100000","hm_inpatientstotal","tot_hops_per_100000","dist_prop_covid_zone","color_zone","red_zone","orange_zone","district_sample_size","state_sample_size","demo_location","demo_caste","demo_caste_oth","demo_religion","demo_religion_oth","demo_ration_card","demo_ration_card_type","demo_monthly_income","demo_month_income_num","tran_demo_month_inc","demo_fem_hoh_edu","demo_fem_hoh_dropout","asset_car","asset_jeep","asset_motorcycle","asset_scooter","asset_cycle","asset_refrigerator","asset_radio","asset_tv","asset_fan","asset_almirah","asset_stove","asset_pressure_cook","asset_furniture","asset_mobile","asset_index","demo_respondent_gender","roster_age_yrs","demo_marital_status","m_edu","ind_m_edu","f_edu","ind_f_edu","m_working","f_working","m_earning_normal","f_earning_normal","m_earning_current","f_earning_current","inc_normal","tran_inc_normal","inc_current","tran_inc_current","resp_has_son","resp_has_daughter","men_count","women_count","son_count","child_count","newm_milk","newm_pulses","newm_veg","newm_fruits","newm_eggs","newm_fish","newm_meat","newm_index","newf_milk","newf_pulses","newf_veg","newf_fruits","newf_eggs","newf_fish","newf_meat","newf_index","ind_covid_zone","hh_num_inc_reduced","wished_food_self","wished_food_children","ind_meals_reduced","covid_alcohol","ind_covid_alcohol","fem_marital_status","fem_resp_age","fem_resp_edu","ind_fem_resp_edu","fem_resp_children","fem_resp_sons","fem_resp_daughters","fem_resp_has_child","fem_resp_has_son","fem_resp_has_daughter","fem_mom_in_law_in_hh","fem_resp_head_hh","fem_con_children","fem_contraception","fem_dec_usual","rev_fem_dec_change","fem_money_use","ind_resp_more_inv","fem_resource_usual","rev_fem_resource_change","ind_fem_resource_change","fem_depressed","rev_fem_depression_change","ind_fem_depression_change","fem_tired","rev_fem_tired_change","ind_fem_tired_change","fem_worried","rev_fem_worried_change","ind_fem_worried_change","fem_safety","rev_fem_safety_change","ind_fem_safety_change","mental_index_change","fem_refusal","obs_resp1_privacy","obs_fem_honesty","obs_fem_privacy","h4_ave_educ_years","h4_ave_wealth_index","f4_med_milk","f4_med_pulses","f4_med_veg","f4_med_fruits","f4_med_eggs","f4_med_fish","f4_med_meat","f4_ave_tot_children_born","f4_ave_f_occ","f4_ave_f_week","f4_ave_f_daily","m4_med_milk","m4_med_pulses","m4_med_veg","m4_med_fruits","m4_med_eggs","m4_med_fish","m4_med_meat","m4_ave_m_occ","m4_ave_m_week","m4_ave_m_daily","resid5","resid8","resid_diff","work5","work8","work_diff","transit5","transit8","transit_diff"
"10206396891RD3PLW3",1,10,"10",206,"206",396,"396",891,"891","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,2,"",1,"",0,NA,8,7500,9.61580562591553,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.84546196460724,1,40,1,3,0,1,0,0,NA,5000,NA,0,NA,5000,9.21034049987793,0,0,1,1,1,3,2,1,3,1,3,3,4,3,3,0.5,4,1,3,3,4,3,3,0.5,1,3,0,0,0,3,0,1,38,1,0,3,2,1,1,1,1,0,0,0,4,2,2,0,0,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206396903RD3PLW1",1,10,"10",206,"206",396,"396",903,"903","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,3,"",1,"",1,3,6,5500,9.30565071105957,1,NA,0,0,0,0,1,0,0,0,1,0,1,1,0,1,-0.492745608091354,2,40,1,4,1,3,0,0,NA,15000,NA,0,NA,15000,10.308952331543,0,0,1,1,1,1,0,2,NA,3,1,3,3,3,3,0.333333343267441,3,1,1,3,3,3,3,0.25,1,1,2,3,0,4,0,1,35,3,0,3,1,2,1,1,1,0,1,NA,1,1,1,0,0,4,1,1,3,1,1,1,1,1,1,3,0,3,1,1,0.666666686534882,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206555111RD3PLW2",1,10,"10",206,"206",555,"555",111,"111","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,4,"",1,"",1,1,2,1500,8.00636768341064,1,NA,0,0,0,0,1,0,0,0,1,0,1,0,1,1,-0.632865726947784,1,45,1,2,0,1,0,1,NA,7500,NA,0,NA,7500,9.61580562591553,0,0,1,1,1,2,0,3,3,1,3,3,4,2,2,0.5,1,1,1,3,3,3,3,0,0,0,0,0,0,4,0,1,35,1,0,6,6,0,1,1,0,0,0,0,4,6,1,0,0,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206555372RD3PLW2",1,10,"10",206,"206",555,"555",372,"372","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,4,"",1,"",0,NA,11,12500,10.1266307830811,4,7,0,0,1,0,1,0,0,1,1,1,1,1,1,1,2.42326998710632,2,45,1,4,1,3,0,0,NA,10000,NA,0,NA,10000,9.90348720550537,0,0,0,0,1,1,0,NA,1,2,3,1,2,2,2,0.25,1,1,2,1,3,3,3,0.25,0,1,0,0,0,4,0,1,35,3,0,0,0,0,0,0,0,0,1,NA,4,2,2,1,0,1,1,1,1,2,0,0,1,1,0,1,1,0,1,1,0.666666686534882,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206555640RD3PLW2",1,10,"10",206,"206",555,"555",640,"640","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,4,"",1,"",0,NA,9,8500,9.74096870422363,1,NA,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1.19327509403229,2,30,1,8,1,1,0,0,NA,6000,NA,0,NA,6000,9.39266204833984,0,0,1,1,1,1,0,2,1,1,1,3,4,3,3,0,1,2,1,3,4,3,3,0.25,0,1,0,0,0,4,0,1,18,1,0,2,1,1,1,1,1,0,1,NA,6,2,2,0,0,1,2,0,1,2,0,0,2,0,1,1,1,1,2,0,0.333333343267441,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206555779RD3PLW4",1,10,"10",206,"206",555,"555",779,"779","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,4,"",1,"",1,1,5,4500,9.10497951507568,4,11,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1.11919856071472,1,31,1,2,0,5,1,1,NA,10000,NA,0,NA,10000,9.90348720550537,0,0,1,1,1,1,0,2,2,1,1,3,3,3,3,0,2,1,1,3,3,3,3,0,0,1,0,0,0,4,0,1,25,5,1,2,1,1,1,1,1,0,0,0,1,2,1,0,0,3,2,0,1,2,0,1,2,0,1,2,0,1,2,0,0,NA,1,1,1,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206555978RD3PLW2",1,10,"10",206,"206",555,"555",978,"978","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,1,"",1,"",0,NA,2,1500,8.00636768341064,1,NA,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0.159441262483597,2,30,1,3,0,1,0,1,NA,5000,NA,2000,NA,5000,9.21034049987793,2000,8.29404926300049,1,0,2,1,0,2,2,2,2,3,3,3,3,0,2,1,2,3,3,3,3,0.25,1,2,0,0,0,4,0,1,28,1,0,2,2,0,1,1,0,0,1,NA,4,2,1,0,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206555994RD3PLW3",1,10,"10",206,"206",555,"555",994,"994","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,4,"",2,"",0,NA,11,12500,10.1266307830811,4,NA,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.988099575042725,1,22,0,5,1,NA,NA,1,NA,10000,NA,0,NA,10000,9.90348720550537,0,0,0,0,2,1,0,NA,1,1,1,1,1,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,0,0,4,0,1,52,1,0,2,2,0,1,1,0,NA,0,0,3,1,1,1,0,1,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206644366RD3PLW1",1,10,"10",206,"206",644,"644",366,"366","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,2,"",1,"",0,NA,5,4500,9.10497951507568,4,12,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.97656083106995,1,27,1,4,1,6,1,0,NA,9000,NA,0,NA,9000,9.79812717437744,0,0,1,0,1,1,0,2,3,2,1,3,3,3,3,0.25,3,2,1,3,3,3,3,0.5,0,1,0,0,0,4,0,1,21,6,1,2,2,0,1,1,0,0,0,0,4,2,1,0,0,3,2,0,1,2,0,1,2,0,1,2,0,1,2,0,0,NA,1,1,1,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206644366RD3PLW4",1,10,"10",206,"206",644,"644",366,"366","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,1,"",2,"",0,NA,6,5500,9.30565071105957,4,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-1.84546196460724,1,28,1,1,0,4,1,1,NA,9000,NA,0,NA,9000,9.79812717437744,0,0,1,0,1,1,0,2,3,1,1,3,3,3,3,0.25,3,1,1,3,3,3,3,0.25,1,1,0,0,0,4,0,1,25,4,1,2,2,0,1,1,0,0,0,0,1,2,1,0,0,3,2,0,1,2,0,1,2,0,1,1,1,1,2,0,0.333333343267441,NA,1,1,1,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206644602RD3PLW1",1,10,"10",206,"206",644,"644",602,"602","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,1,"",2,"",0,NA,10,9500,9.85219383239746,4,8,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-1.324373960495,2,55,1,5,1,3,0,0,NA,5000,NA,0,NA,5000,9.21034049987793,0,0,1,1,4,3,3,4,3,3,3,3,3,3,3,0.75,3,2,1,3,3,3,3,0.5,0,2,2,NA,0,4,0,1,18,3,0,1,1,0,1,1,0,0,0,NA,6,4,4,0,0,3,2,0,1,2,0,1,2,0,0,2,0,1,2,0,0,NA,1,2,1,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206644888RD3PLW5",1,10,"10",206,"206",644,"644",888,"888","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,4,"",1,"",0,NA,10,9500,9.85219383239746,4,NA,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.281216740608215,2,38,1,1,0,4,1,1,NA,10000,NA,0,NA,10000,9.90348720550537,0,0,1,1,1,1,0,2,4,1,1,3,3,3,3,0.25,4,3,1,4,4,3,4,0.75,1,1,3,7,0,4,0,1,18,4,1,2,1,1,1,1,1,0,1,NA,6,2,2,0,0,1,1,1,1,1,1,0,2,0,1,1,1,2,1,1,0.666666686534882,NA,1,1,1,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206644954RD3PLW4",1,10,"10",206,"206",644,"644",954,"954","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,4,"",1,"",1,2,6,5500,9.30565071105957,1,NA,0,0,0,0,1,0,0,0,1,0,1,0,1,1,-0.632865726947784,1,35,1,4,1,3,0,1,NA,5000,NA,0,NA,5000,9.21034049987793,0,0,1,0,1,1,0,NA,2,1,1,3,3,3,3,0,2,1,1,3,3,3,3,0,0,0,0,0,0,4,0,1,30,3,0,1,1,0,1,1,0,0,0,NA,6,2,1,1,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,1,2,1,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206644984RD3PLW1",1,10,"10",206,"206",644,"644",984,"984","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,2,"",1,"",0,NA,10,9500,9.85219383239746,4,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-1.324373960495,2,30,1,1,0,5,1,0,NA,3000,NA,0,NA,3000,8.69951438903809,0,0,1,0,1,1,0,1,1,3,3,3,4,3,3,0.5,1,1,3,3,4,3,3,0.25,1,1,0,0,1,4,0,1,19,5,1,1,1,0,1,1,0,0,1,NA,1,3,2,0,0,3,2,0,0,2,0,0,1,1,1,1,1,1,1,1,0.666666686534882,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206771208RD3PLW2",1,10,"10",206,"206",771,"771",208,"208","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,2,"",1,"",1,2,6,5500,9.30565071105957,4,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.28505265712738,2,40,1,2,0,2,0,0,NA,8000,NA,0,NA,8000,9.68034362792969,0,0,1,1,1,1,1,1,1,3,3,1,3,3,2,0.5,1,3,3,1,3,3,3,0.5,0,1,0,0,0,4,0,1,35,2,0,2,1,1,1,1,1,0,1,NA,4,2,2,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206771239RD3PLW1",1,10,"10",206,"206",771,"771",239,"239","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,2,"",1,"",0,NA,8,7500,9.61580562591553,4,NA,0,0,0,0,1,0,0,0,1,0,0,0,1,1,-1.324373960495,1,50,1,5,1,5,1,0,NA,4500,NA,0,NA,4500,9.10497951507568,0,0,1,0,3,3,3,4,3,2,1,3,4,3,3,0.25,3,3,3,3,4,3,3,0.75,0,3,1,1,0,4,0,1,45,1,0,2,2,0,1,1,0,0,0,NA,NA,2,1,1,0,3,2,0,0,1,1,0,2,0,0,2,0,1,2,0,0.333333343267441,NA,0,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206771886RD3PLW2",1,10,"10",206,"206",771,"771",886,"886","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,4,"",2,"",0,NA,7,6500,9.47270488739014,4,10,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0.508488535881042,1,28,1,1,0,4,1,0,NA,9000,NA,0,NA,9000,9.79812717437744,0,0,1,1,2,3,0,4,3,1,1,3,3,3,3,0.25,2,1,1,4,4,4,4,0.25,0,2,7,7,1,4,0,2,24,4,1,3,3,0,1,1,0,1,0,0,4,4,1,0,0,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206771886RD3PLW3",1,10,"10",206,"206",771,"771",886,"886","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,4,"",1,"",1,2,7,6500,9.47270488739014,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-1.15395367145538,2,NA,1,6,1,2,0,0,NA,NA,NA,0,NA,NA,NA,0,0,1,1,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,4,4,4,0.25,1,0,0,0,0,4,0,1,27,2,0,3,2,1,1,1,1,0,1,NA,NA,4,1,0,0,5,2,0,0,2,0,1,3,0,0,2,0,0,2,0,0,NA,1,1,1,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206787187RD3PLW2",1,10,"10",206,"206",787,"787",187,"187","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,2,"",2,"",1,2,11,12500,10.1266307830811,1,NA,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-0.361646682024002,2,45,1,1,0,1,0,0,NA,15000,NA,0,NA,15000,10.308952331543,0,0,1,1,1,2,0,6,3,2,2,3,3,3,3,0.25,3,2,2,3,3,3,3,0.75,0,1,5,4,1,4,0,1,35,1,0,6,4,2,1,1,1,1,1,NA,5,2,2,0,0,5,1,1,3,1,1,2,1,1,3,1,1,3,1,1,1,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206787187RD3PLW3",1,10,"10",206,"206",787,"787",187,"187","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,2,2,"",2,"",1,1,11,12500,10.1266307830811,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.59224200248718,2,35,1,4,1,3,0,0,NA,5000,NA,0,NA,5000,9.21034049987793,0,0,1,0,1,1,0,2,3,2,1,3,4,4,4,0.25,3,2,1,3,4,4,4,0.5,0,2,0,0,1,4,0,1,31,3,0,2,2,0,1,1,0,0,1,NA,3,3,2,0,0,2,2,0,1,1,1,1,2,0,1,2,0,1,1,1,0.333333343267441,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206787222RD3PLW1",1,10,"10",206,"206",787,"787",222,"222","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,4,"",1,"",1,2,7,6500,9.47270488739014,1,NA,0,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.28505265712738,1,50,1,2,0,1,0,1,NA,5000,NA,5000,NA,5000,9.21034049987793,5000,9.21034049987793,1,0,1,2,1,1,1,1,1,3,3,3,3,0,1,1,1,3,3,3,3,0,1,0,0,0,0,4,0,1,40,1,0,1,1,0,1,1,0,0,0,0,3,1,1,1,0,3,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206787229RD3PLW1",1,10,"10",206,"206",787,"787",229,"229","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,1,4,"",1,"",1,2,10,9500,9.85219383239746,4,10,0,0,1,0,0,0,0,1,1,1,1,1,1,1,2.55436897277832,2,28,1,2,0,6,1,1,NA,10000,NA,5000,NA,10000,9.90348720550537,5000,9.21034049987793,0,1,2,2,0,2,2,1,2,3,2,3,3,0,2,1,2,3,3,3,3,0.25,1,1,0,3,0,4,0,1,24,6,1,2,0,2,1,0,1,1,1,NA,4,1,2,0,0,5,1,1,1,3,0,1,3,0,1,3,0,1,3,0,0,NA,2,1,1,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206787229RD3PLW3",1,10,"10",206,"206",787,"787",229,"229","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.422018349170685,"Green Zone",0,0,114,535,1,4,"",1,"",0,NA,10,9500,9.85219383239746,4,2,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0.149436593055725,2,25,1,4,1,4,1,0,NA,1200,NA,0,NA,1200,7.78322410583496,0,0,0,1,1,1,0,3,4,1,2,4,4,4,4,0.5,4,3,3,4,4,4,4,1,0,3,0,7,0,4,0,1,25,4,1,3,0,3,1,0,1,0,1,NA,1,2,2,0,0,3,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,NA,2,0,0,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10206787246RD3PLW4",1,10,"10",206,"206",787,"787",246,"246","221",3423574,478,13.9620170593262,4,0.116836965084076,6819,199.177810668945,0.412844032049179,"Green Zone",0,0,114,535,2,2,"",1,"",1,2,5,4500,9.10497951507568,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.59224200248718,1,22,1,1,0,4,1,0,NA,5000,NA,0,NA,5000,9.21034049987793,0,0,0,1,1,1,0,2,3,3,4,4,4,3,4,1,3,3,4,4,4,3,4,1,1,1,0,0,1,4,0,1,20,4,1,2,0,2,1,0,1,0,0,0,4,1,1,0,0,4,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,2,2,2,3.30614399909973,1.49894297122955,2,1,1,3,3,3,3,2.58228969573975,0.983005344867706,0.688729882240295,0.402057230472565,2,2,2,3,2,2,3,0.97180449962616,0.706766903400421,0.216165408492088,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10209080244RD3PLW1",1,10,"10",209,"209",80,"080",244,"244","188",2811569,620,22.0517444610596,6,0.213403970003128,3699,131.563552856445,0.819819808006287,"Green Zone",0,0,114,535,2,1,"",1,"",0,NA,6,5500,9.30565071105957,4,NA,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0.159441262483597,1,45,1,4,1,5,1,0,NA,8000,NA,0,NA,8000,9.68034362792969,0,0,1,0,1,2,2,2,3,2,1,3,4,4,4,0.25,2,2,1,3,4,4,4,0.25,1,0,0,0,0,4,0,1,21,5,1,2,1,1,1,1,1,1,0,0,4,4,1,0,0,3,2,0,0,1,1,0,1,1,0,1,1,0,1,1,1,NA,2,2,2,3.04055500030518,1.3842887878418,2,1,1,3,3,3,3,2.47308039665222,0.98367166519165,0.702118277549744,0.409311562776566,2,2,2,3,3,3,3,0.992063462734222,0.664682567119598,0.230158731341362,11.709677696228,4.06451606750488,-7.64516162872314,-14.6129035949707,2.12903237342834,16.7419357299805,-48.2258071899414,-25.9677410125732,22.2580661773682
"10209080262RD3PLW1",1,10,"10",209,"209",80,"080",262,"262","188",2811569,620,22.0517444610596,6,0.213403970003128,3699,131.563552856445,0.819819808006287,"Green Zone",0,0,114,535,2,4,"",2,"",1,2,10,9500,9.85219383239746,4,NA,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0.812309324741364,1,27,1,3,0,4,1,1,NA,15000,NA,0,NA,15000,10.308952331543,0,0,1,1,1,1,0,3,1,1,2,2,2,2,2,0,2,1,2,2,2,2,2,0.25,1,1,0,0,1,4,0,1,20,4,1,3,1,2,1,1,1,0,0,1,6,2,1,0,0,5,2,0,0,3,0,1,3,0,0,3,0,0,3,0,0,NA,2,2,2,3.04055500030518,1.3842887878418,2,1,1,3,3,3,3,2.47308039665222,0.98367166519165,0.702118277549744,0.409311562776566,2,2,2,3,3,3,3,0.992063462734222,0.664682567119598,0.230158731341362,11.709677696228,4.06451606750488,-7.64516162872314,-14.6129035949707,2.12903237342834,16.7419357299805,-48.2258071899414,-25.9677410125732,22.2580661773682
